Code,Year,Quarter,Roe,YOYNi,LiabilityTo,YOYEquity,YOYLiability
SH.600105,2021,3,0.050615,2.100104,0.597905,0.028357,0.435047
SH.600106,2021,3,0.054415,0.138741,0.365496,0.216941,0.079965
SH.600107,2021,3,0.010698,1.139216,0.374368,0.324048,0.146065
SH.600108,2021,3,0.012228,4.34436,0.513836,-0.17078,0.090213
SH.600109,2021,3,0.066705,-0.013899,0.712904,0.070961,0.359461
SH.600110,2021,3,0.089817,41.105796,0.564786,0.876375,0.032936
SH.600111,2021,3,0.26413,5.218943,0.451408,0.332253,0.166391
SH.600113,2021,3,0.067514,-0.007495,0.291368,0.013141,1.21702
SH.600114,2021,3,0.032088,0.574112,0.50527,0.018764,0.096818
SH.600115,2021,3,-0.165059,0.113728,0.82803,-0.209164,0.056472
SH.600116,2021,3,0.077014,1.127463,0.464491,0.086048,0.100627
SH.600117,2021,3,-0.162236,-2.748041,0.754617,-0.105114,-0.115297
SH.600118,2021,3,0.035906,-0.097384,0.453124,0.037124,0.176531
SH.600119,2021,3,0.022346,1.281849,0.504434,1.102361,-0.24503
SH.600120,2021,3,0.035484,-0.212012,0.495829,0.030612,0.138011
SH.600121,2021,3,-0.040036,1.024896,0.79236,-0.256821,-0.043318
SH.600123,2021,3,0.122939,6.897345,0.595466,0.146447,0.131447
SH.600125,2021,3,0.051796,-0.120747,0.328986,0.036082,-0.233551
SH.600126,2021,3,0.080528,1.142553,0.309174,0.040483,-0.149819
SH.600127,2021,3,0.015718,-0.671533,0.632051,-0.00251,-0.058471
SH.600128,2021,3,0.010525,-0.365187,0.474915,0.116238,0.237326
SH.600129,2021,3,0.073798,17.418132,0.746889,0.092431,-0.071094
SH.600130,2021,3,0.029049,0.006746,0.173403,0.030119,-0.230299
SH.600131,2021,3,0.078405,0.272229,0.552516,0.115833,-0.092267
SH.600132,2021,3,0.94181,0.216724,0.696831,0.358295,2.226582
SH.600133,2021,3,0.047318,0.055938,0.731532,0.19176,0.097865
SH.600135,2021,3,0.020914,0.484148,0.185251,0.024043,0.224395
SH.600136,2021,3,0.00072,1.002672,0.743872,-0.319631,-0.032274
SH.600137,2021,3,0.031241,0.123791,0.207271,0.023109,-0.029192
SH.600138,2021,3,0.005872,1.356899,0.497544,-0.010407,0.117167
SH.600141,2021,3,0.236612,5.937522,0.576635,0.374026,-0.084435
SH.600148,2021,3,0.067295,-0.221382,0.567224,0.036239,-0.040811
SH.600149,2021,3,-0.059607,-1.629812,0.569146,-0.250985,-0.035996
SH.600150,2021,3,0.008922,4.914808,0.670784,0.003841,0.27467
SH.600151,2021,3,-0.002605,0.805438,0.453379,0.03669,-0.034837
SH.600152,2021,3,-0.025428,-2.090245,0.500692,0.476831,0.489821
SH.600153,2021,3,0.080147,0.053032,0.819851,0.421499,0.659108
SH.600155,2021,3,0.033873,0.151684,0.701204,0.059352,0.080042
SH.600156,2021,3,-0.038985,-2.319372,0.466829,-0.036267,0.018397
SH.600157,2021,3,0.017125,1.21764,0.560862,0.77918,-0.250631
SH.600158,2021,3,-0.012211,-1.649958,0.365478,0.267315,-0.233632
SH.600159,2021,3,0.036608,1.171546,0.437011,0.047865,0.011239
SH.600160,2021,3,0.020695,5.808634,0.233738,0.001477,0.238393
SH.600161,2021,3,0.090245,0.078644,0.137903,0.793983,-0.088862
SH.600162,2021,3,0.041317,5.524672,0.79781,0.035543,0.105872
SH.600163,2021,3,0.093415,0.862516,0.548099,0.420275,-0.120776
SH.600165,2021,3,-0.019537,-1.2768,0.609262,0.051257,0.144558
SH.600166,2021,3,0.01872,0.061837,0.711757,0.021269,0.044831
SH.600167,2021,3,0.084842,-0.374284,0.300904,0.024225,0.024431
SH.600168,2021,3,0.038794,-0.277024,0.670948,0.024956,0.082342
SH.600169,2021,3,0.046843,1.766085,0.812985,0.581803,-0.195039
SH.600170,2021,3,0.077458,0.286945,0.851864,0.102345,0.310985
SH.600171,2021,3,0.143858,2.500991,0.150089,0.304459,0.566429
SH.600172,2021,3,0.012503,1.350744,0.696014,-0.201895,0.026881
SH.600173,2021,3,0.126365,1.041463,0.528452,0.211527,-0.262234
SH.600176,2021,3,0.224402,2.457694,0.477617,0.275186,0.039162
SH.600177,2021,3,0.124552,-0.318994,0.5626,0.15732,-0.122023
SH.600178,2021,3,0.067207,0.822634,0.546634,0.2778,0.790861
SH.600179,2021,3,0.115247,2.341842,0.325992,5.426584,-0.638361
SH.600180,2021,3,0.08745,2.661602,0.786903,0.074908,0.179703
SH.600182,2021,3,0.030596,-0.340017,0.472044,0.02361,0.075011
SH.600183,2021,3,0.208361,0.720508,0.408425,0.324167,0.264319
SH.600184,2021,3,0.019004,0.106366,0.543787,0.015943,1.043598
SH.600185,2021,3,0.073314,0.069894,0.726152,0.07415,-0.153261
SH.600186,2021,3,0.04116,-0.308831,0.483229,2.848931,-0.123186
SH.600187,2021,3,0.002153,-0.876307,0.259629,0.003408,-0.032635
SH.600188,2021,3,0.1999,0.489435,0.683102,-0.002967,0.370203
SH.600189,2021,3,0.056376,0.127666,0.666383,0.059355,0.14684
SH.600191,2021,3,0.005263,-0.712198,0.047131,-0.089906,-0.154622
SH.600192,2021,3,-0.049428,-6.692373,0.62053,-0.111041,-0.001804
SH.600193,2021,3,0.069107,0.287835,0.71389,0.235875,0.055716
SH.600195,2021,3,0.099806,0.015226,0.201442,0.060183,0.087461
SH.600196,2021,3,0.09389,0.430946,0.463976,0.176975,0.020291
SH.600197,2021,3,0.074659,0.346049,0.198899,0.281267,-0.264685
SH.600198,2021,3,0.0,0.50248,1.229332,-6.345589,-0.162286
SH.600199,2021,3,-0.051059,-0.382072,0.288738,0.01297,0.255377
SH.600201,2021,3,0.081518,0.371952,0.149138,0.086897,-0.049242
SH.600202,2021,3,0.074544,0.698572,0.659558,0.109675,-0.057733
SH.600203,2021,3,-0.047163,-1.787568,0.728163,-0.014697,0.273485
SH.600206,2021,3,0.063959,0.402856,0.237976,0.049401,0.117761
SH.600207,2021,3,0.115225,2.242787,0.543421,0.136511,2.734041
SH.600208,2021,3,0.052747,-0.306439,0.69598,0.075686,-0.190688
SH.600210,2021,3,0.080473,0.012269,0.519025,0.073415,0.133076
SH.600211,2021,3,0.153937,0.289836,0.233691,0.1276,1.345017
SH.600212,2021,3,-0.000601,-1.019714,0.160223,0.052112,-0.094551
SH.600215,2021,3,0.059143,0.224481,0.623315,-0.439982,7.883109
SH.600216,2021,3,0.093065,0.161306,0.252503,0.125057,0.039772
SH.600217,2021,3,0.113769,-0.25162,0.676982,0.115568,0.143552
SH.600218,2021,3,0.04528,-0.061438,0.466387,0.411509,0.101737
SH.600219,2021,3,0.060809,0.712402,0.238125,0.062904,0.321562
SH.600221,2021,3,0.0,0.75853,1.146036,-1.98129,0.915595
SH.600222,2021,3,0.018406,0.242357,0.553146,0.141374,0.332922
SH.600223,2021,3,0.119715,0.075384,0.902842,0.165624,0.037093
SH.600226,2021,3,0.165595,1.331664,0.103106,-0.262181,-0.2494
SH.600227,2021,3,0.036201,1.900679,0.32614,0.040908,0.017043
SH.600228,2021,3,0.229475,-0.487408,0.670068,5.71072,4.605641
SH.600229,2021,3,0.072917,-0.065606,0.283348,0.043477,-0.084121
SH.600230,2021,3,0.053039,1.960753,0.398486,0.118241,0.170462
SH.600231,2021,3,0.123668,1.600586,0.503067,0.158291,0.144023
SH.600232,2021,3,0.034108,-0.150596,0.406402,-0.035188,0.004622
SH.600233,2021,3,0.054897,-0.306822,0.377606,0.059974,0.398904
SH.600234,2021,3,0.027095,-0.662954,0.42696,4.95429,-0.354855
SH.600235,2021,3,0.040344,0.222383,0.367317,0.039597,-0.004021
SH.600236,2021,3,0.092582,-0.057654,0.545247,0.162004,-0.08867
SH.600237,2021,3,0.029653,2.806518,0.263149,0.032572,-0.285182
SH.600238,2021,3,-0.023256,0.574933,0.530443,0.093855,0.083571
SH.600239,2021,3,0.738347,0.846754,0.944367,-0.351094,-0.442163
SH.600241,2021,3,0.055799,5.870793,0.285176,0.073821,-0.331709
SH.600243,2021,3,-0.016432,-8.757371,0.419342,0.011682,0.129504
SH.600246,2021,3,0.03744,3.75631,0.324816,-0.007338,-0.116187
SH.600248,2021,3,0.181735,1.094119,0.894984,6.341889,32.430614
SH.600249,2021,3,0.001353,-0.953855,0.152188,-0.000728,-0.005714
SH.600250,2021,3,-0.114026,-2.811827,0.562883,-0.262565,0.1842
SH.600251,2021,3,0.090731,-0.180677,0.329986,0.100066,-0.100892
SH.600252,2021,3,0.075984,0.200135,0.246086,0.030895,-0.343024
SH.600255,2021,3,0.052215,-0.005039,0.519746,0.053212,0.201901
SH.600256,2021,3,0.153817,3.615278,0.6549,0.183764,0.061308
SH.600257,2021,3,0.017332,5.626786,0.440968,0.007604,0.723576
SH.600258,2021,3,0.015103,1.179504,0.666695,-0.019135,1.121933
SH.600259,2021,3,0.071215,4.911849,0.673015,0.063656,0.63402
SH.600261,2021,3,0.08924,-0.228108,0.388012,-0.029798,-0.019373
SH.600262,2021,3,0.047806,0.355981,0.524953,0.048895,0.013834
SH.600265,2021,3,-0.382849,0.029445,0.854922,0.934634,-0.125179
SH.600266,2021,3,0.021528,-0.325525,0.805139,-0.001399,0.089577
SH.600267,2021,3,0.071182,-0.066537,0.625365,0.105946,-0.048697
SH.600268,2021,3,0.036414,61.237713,0.606562,0.101937,0.011765
SH.600269,2021,3,0.037828,6.474608,0.486908,0.030633,-0.109185
SH.600271,2021,3,0.041707,0.706311,0.286059,0.071587,-0.265756
SH.600272,2021,3,0.013862,-0.20532,0.495271,0.001921,0.063531
SH.600273,2021,3,0.149466,0.415587,0.236203,0.108032,0.689154
SH.600276,2021,3,0.129969,-0.011984,0.106059,0.212102,0.000192
SH.600278,2021,3,0.046168,0.6809,0.617901,0.192581,-0.01247
SH.600279,2021,3,0.005928,-0.38821,0.46646,0.016764,-0.024045
SH.600280,2021,3,0.011712,1.68936,0.92507,0.135998,-0.076367
SH.600281,2021,3,-0.021451,-4.437462,0.29286,0.055455,-0.378727
SH.600282,2021,3,0.140521,0.46988,0.527006,0.123926,0.212487
SH.600283,2021,3,0.072458,0.494762,0.574157,0.067236,0.109928
SH.600284,2021,3,0.049898,0.273335,0.621515,0.057627,0.230208
SH.600285,2021,3,0.143436,0.220811,0.394294,-0.012139,0.331392
SH.600287,2021,3,-0.028367,-1.308715,0.491527,-0.045055,-0.207333
SH.600288,2021,3,0.026991,2.940694,0.412126,0.05213,0.141425
SH.600289,2021,3,-0.010567,0.884297,0.357175,1.692538,-0.46518
SH.600292,2021,3,0.015734,0.580951,0.469773,0.005716,0.218181
SH.600293,2021,3,0.065458,1.24295,0.548944,-0.406321,-0.047808
SH.600295,2021,3,0.246763,3.047464,0.544562,0.258208,-0.113196
SH.600298,2021,3,0.16111,-0.022412,0.428113,0.220258,0.239967
SH.600299,2021,3,0.089172,0.074875,0.250332,0.029021,0.129536
SH.600300,2021,3,0.059066,-0.449039,0.427246,0.055228,-0.45767
SH.600301,2021,3,0.037563,-0.484255,0.375782,-0.13584,1.255039
SH.600302,2021,3,-0.028952,-103.812897,0.408346,0.085203,0.439867
SH.600303,2021,3,-0.066596,-5.553879,0.388555,-0.042939,-0.156823
SH.600305,2021,3,0.058647,-0.434246,0.215407,-0.05331,-0.099452
SH.600307,2021,3,0.182744,5.905142,0.62382,0.218565,-0.154264
SH.600308,2021,3,0.084408,0.59654,0.432249,0.090049,0.236115
SH.600309,2021,3,0.346553,2.537601,0.629441,0.456265,0.427741
SH.600310,2021,3,0.02186,-0.543494,0.847953,0.414709,0.165069
SH.600312,2021,3,0.011449,0.14201,0.536993,0.00773,-0.10878
SH.600313,2021,3,-0.003265,0.343662,0.31586,0.019396,-0.21739
SH.600315,2021,3,0.063348,0.347114,0.449578,0.068868,0.097731
SH.600316,2021,3,0.013086,3.978126,0.649827,0.034869,1.689147
SH.600318,2021,3,0.006615,-0.376572,0.489193,0.123247,-0.190764
SH.600319,2021,3,-1.616889,-0.737679,0.998294,-0.907787,0.564188
SH.600320,2021,3,0.009611,0.44085,0.784547,0.05905,0.005351
SH.600322,2021,3,-0.064469,-5.982079,0.894121,-0.572188,0.029441
SH.600323,2021,3,0.110603,0.217364,0.651344,0.274062,0.161382
SH.600325,2021,3,0.096053,0.119174,0.789758,0.034037,0.131846
SH.600326,2021,3,0.011205,-0.788019,0.509743,0.141406,0.109511
SH.600327,2021,3,0.118233,1.721163,0.538175,0.069683,0.358865
SH.600328,2021,3,0.172433,3.456391,0.534974,0.204545,0.273466
SH.600329,2021,3,0.109835,0.372146,0.300345,0.106746,0.226987
SH.600330,2021,3,0.071523,0.032752,0.367005,0.032154,0.11155
SH.600331,2021,3,1.498378,1.972485,0.84329,-0.827757,-0.179714
SH.600332,2021,3,0.121032,0.238386,0.522997,0.104627,0.117074
SH.600333,2021,3,-0.04236,0.019515,0.644442,-0.00328,0.009833
SH.600335,2021,3,0.017936,0.327132,0.650099,0.025991,-0.090333
SH.600336,2021,3,0.06317,0.542081,0.666612,0.13418,0.032098
SH.600337,2021,3,0.035166,6.779014,0.554801,0.03161,0.658049
SH.600338,2021,3,0.258336,7.47814,0.322181,0.119239,-0.218383
SH.600339,2021,3,0.032673,0.299948,0.763306,0.041749,0.050866
SH.600340,2021,3,-0.242923,-2.62457,0.832589,-0.116629,-0.067652
SH.600343,2021,3,-0.032494,-18.967573,0.385493,-0.012916,-0.002237
SH.600345,2021,3,0.037599,0.184391,0.076965,0.056169,0.10992
SH.600346,2021,3,0.25136,0.28308,0.740779,0.24545,0.036907
SH.600348,2021,3,0.098605,1.232204,0.610056,-0.060049,0.513028
SH.600350,2021,3,0.064883,0.532175,0.63021,0.056158,0.124433
SH.600351,2021,3,0.051301,0.611454,0.29291,0.043309,-0.028972
SH.600352,2021,3,0.103769,0.005176,0.500599,0.125678,0.316469
SH.600353,2021,3,0.040273,0.005637,0.254817,0.031392,0.228214
SH.600354,2021,3,-0.037497,-1.206694,0.548697,-0.030389,-0.225337
SH.600355,2021,3,0.009011,1.087705,0.383988,-0.023648,-0.096769
SH.600356,2021,3,0.046989,0.061255,0.236108,0.043057,-0.177301
SH.600358,2021,3,0.06508,-0.795055,0.691585,-0.265327,0.279255
SH.600359,2021,3,0.102179,2.547833,0.691227,0.155309,-0.064766
SH.600360,2021,3,0.019603,2.316529,0.472937,0.020049,0.151021
SH.600361,2021,3,-0.064954,-2.35576,0.817498,-0.255246,0.487821
SH.600362,2021,3,0.07253,1.77028,0.569453,0.219004,0.093
SH.600363,2021,3,0.083141,0.216427,0.418508,0.106014,-0.139093
SH.600365,2021,3,-0.039952,0.219647,0.520107,-0.46788,-0.262181
SH.600366,2021,3,0.082374,1.815052,0.323252,0.081575,0.583581
SH.600367,2021,3,0.09446,10.43043,0.298515,0.143787,0.081465
SH.600368,2021,3,0.117012,0.226804,0.475636,0.106178,-0.260169
SH.600369,2021,3,0.035882,0.252809,0.693224,0.020362,0.098732
SH.600370,2021,3,0.071104,0.022767,0.420746,0.136164,-0.339142
SH.600371,2021,3,0.045038,-0.430449,0.253274,0.015153,-0.127811
SH.600372,2021,3,0.053183,0.377342,0.556276,0.055643,0.045916
SH.600373,2021,3,0.109131,0.333338,0.410538,0.102702,0.000337
SH.600375,2021,3,-0.324328,-3.374328,0.818786,-0.172683,-0.072133
SH.600376,2021,3,0.022299,-0.16801,0.796619,0.039548,-0.053851
SH.600377,2021,3,0.130193,0.959223,0.482499,0.08489,0.170778
SH.600378,2021,3,0.095989,0.423486,0.376241,0.1015,0.272813
SH.600379,2021,3,0.056869,0.110713,0.485639,0.071284,0.859203
SH.600380,2021,3,0.090019,-0.047887,0.32546,0.043546,0.223864
SH.600381,2021,3,-0.029425,0.41895,0.006714,-0.120892,-0.042955
SH.600382,2021,3,0.017761,-0.691523,0.105458,0.004152,-0.324704
SH.600383,2021,3,0.057649,-0.367788,0.782984,0.090105,0.215636
SH.600386,2021,3,0.056026,4.653335,0.528678,0.047912,-0.169366
SH.600388,2021,3,0.107345,0.20824,0.744303,0.111957,0.062938
SH.600389,2021,3,0.26009,0.981806,0.574628,0.102164,0.309463
SH.600390,2021,3,0.070054,0.066556,0.609434,0.279058,0.077214
SH.600391,2021,3,-0.033436,0.445106,0.691117,0.002525,0.1473
SH.600392,2021,3,0.105753,3.290496,0.344477,0.485614,0.022828
SH.600395,2021,3,0.112413,0.413245,0.570201,0.037019,0.237175
SH.600396,2021,3,-0.548288,-63.047646,0.929226,-0.404187,0.036293
SH.600397,2021,3,-0.048732,0.834521,0.941405,-0.019538,0.092894
SH.600398,2021,3,0.144367,0.626592,0.526476,0.1071,0.270436
SH.600399,2021,3,0.127517,0.693853,0.43454,0.171434,0.10891
SH.600400,2021,3,0.022641,-0.483146,0.27804,-0.146339,0.665809
SH.600403,2021,3,0.085187,4.053918,0.676846,-0.146041,0.111567
SH.600405,2021,3,-0.054197,-4.04176,0.619466,-0.079487,0.031615
SH.600406,2021,3,0.091623,0.240071,0.451414,0.117656,0.129656
SH.600408,2021,3,0.163494,6.149155,0.461531,0.48636,-0.292727
SH.600409,2021,3,0.12523,52.051487,0.495787,0.155804,0.055472
SH.600410,2021,3,-0.014627,-1.100307,0.403187,-0.033213,-0.117637
SH.600415,2021,3,0.08615,0.089188,0.527089,0.070033,0.202224
SH.600416,2021,3,0.022918,-0.143858,0.638676,0.408979,-0.186701
SH.600418,2021,3,0.014823,-0.42683,0.686306,0.021475,-0.042867
SH.600419,2021,3,0.070425,0.007486,0.370795,0.062131,0.253116
SH.600420,2021,3,0.075227,0.009659,0.465698,0.066539,0.032917
SH.600421,2021,3,-0.151126,-2.356578,0.494506,0.354565,-0.062154
SH.600422,2021,3,0.094698,0.241648,0.41611,0.083872,-0.006611
SH.600423,2021,3,0.062337,16.856903,0.145869,0.107313,-0.139957
SH.600425,2021,3,0.055683,0.059172,0.388134,0.016802,-0.077387
SH.600426,2021,3,0.311221,3.348006,0.231377,0.376298,0.433763
SH.600428,2021,3,0.042558,2.100743,0.559312,0.019783,0.008076
SH.600429,2021,3,0.042066,4.539502,0.520528,0.050848,-0.139225
SH.600433,2021,3,0.049213,0.175255,0.306327,0.842097,2.022981
SH.600435,2021,3,0.037948,2.378539,0.498298,0.05586,0.487775
SH.600436,2021,3,0.2338,0.523404,0.182277,0.241579,-0.006822
SH.600438,2021,3,0.18071,0.858053,0.540099,0.446599,0.530077
SH.600439,2021,3,0.016044,4.167085,0.443985,-0.007721,0.036122
SH.600444,2021,3,0.039441,-0.347595,0.427094,0.018452,0.255282
SH.600446,2021,3,0.076296,0.00918,0.405699,0.598464,0.022797
SH.600448,2021,3,0.00731,-0.451783,0.631253,-0.047018,0.176619
SH.600449,2021,3,0.10633,-0.158672,0.219164,0.084683,0.109081
SH.600452,2021,3,0.145612,0.540168,0.363541,0.934507,-0.24091
SH.600455,2021,3,0.148057,0.259062,0.684957,0.206123,0.223024
SH.600456,2021,3,0.094627,0.873556,0.464305,0.529277,0.238041
SH.600458,2021,3,0.031544,0.192113,0.699126,0.033416,-0.059969
SH.600459,2021,3,0.096096,0.171643,0.659611,0.081459,0.21627
SH.600460,2021,3,0.158883,29.047894,0.503094,0.666413,0.242555
SH.600461,2021,3,0.114528,0.197493,0.644012,0.129958,0.282251
SH.600463,2021,3,0.012138,1.446718,0.558343,0.015372,0.079714
SH.600467,2021,3,0.017601,-0.00993,0.491525,0.012784,0.018966
SH.600468,2021,3,0.0525,0.153781,0.405259,0.048302,-0.1125
SH.600469,2021,3,0.003487,-0.938284,0.638746,0.281071,-0.009079
SH.600470,2021,3,0.160797,0.944897,0.698818,0.189461,0.147839
SH.600475,2021,3,0.06939,0.259361,0.514923,0.240685,0.102495
SH.600476,2021,3,-0.09347,-1.314955,0.693711,-0.10415,0.066961
SH.600477,2021,3,0.087323,-0.367672,0.584431,0.05836,0.407169
SH.600478,2021,3,0.01546,1.145871,0.523379,0.06301,0.028238
SH.600479,2021,3,0.087915,0.223722,0.374867,-0.044452,0.040362
SH.600480,2021,3,0.042318,0.931196,0.606597,0.032665,0.178963
SH.600481,2021,3,0.079253,2.539438,0.62164,0.0657,1.329322
SH.600483,2021,3,0.063858,0.525951,0.524076,0.17422,0.458149
SH.600486,2021,3,0.159944,-0.007171,0.461145,0.169823,0.065096
SH.600487,2021,3,0.064438,0.563717,0.532873,0.360664,0.156266
SH.600488,2021,3,0.017829,-0.157664,0.399463,0.003813,0.108263
SH.600489,2021,3,0.057665,0.219449,0.473509,0.064819,0.03409
SH.600490,2021,3,0.013843,15.898254,0.284954,0.011846,0.088714
SH.600491,2021,3,0.051744,0.053597,0.797913,0.079112,-0.011322
SH.600493,2021,3,0.09217,3.401488,0.576503,0.103947,-0.019204
SH.600495,2021,3,-0.027445,-4.666006,0.156076,-0.017794,-0.177518
SH.600496,2021,3,0.078962,0.149902,0.575236,0.100808,0.101577
SH.600497,2021,3,0.073758,0.625271,0.397983,0.035733,-0.111527
SH.600498,2021,3,0.024495,0.01422,0.64842,0.030516,-0.021379
SH.600499,2021,3,0.121473,2.602771,0.510174,0.11226,0.210946
SH.600500,2021,3,0.176528,4.081147,0.629897,0.130109,0.149026
SH.600501,2021,3,0.019118,0.771232,0.52635,0.014045,-0.170487
SH.600502,2021,3,0.08393,0.399327,0.84134,0.111313,0.200716
SH.600503,2021,3,0.035998,-0.360405,0.268057,-0.054141,-0.354123
SH.600505,2021,3,0.033845,0.319345,0.659049,0.02529,0.262595
SH.600506,2021,3,-0.026201,-1.682373,0.070462,-0.046745,-0.107432
SH.600507,2021,3,0.23847,0.431412,0.555142,0.050522,0.841779
SH.600508,2021,3,0.059271,0.07914,0.404495,0.034717,0.073701
SH.600509,2021,3,0.019986,0.585215,0.698718,-0.012727,0.124348
SH.600510,2021,3,0.070579,-0.286587,0.676415,0.056858,-0.037077
SH.600511,2021,3,0.109524,0.314402,0.496654,0.113602,0.132755
SH.600512,2021,3,0.13841,0.670262,0.45621,0.170601,-0.092553
SH.600513,2021,3,0.078168,0.078586,0.433113,0.076504,0.226301
SH.600515,2021,3,0.047797,-0.408538,0.847098,-0.671465,0.086429
SH.600516,2021,3,0.057987,1.364347,0.155178,-0.058219,0.031876
SH.600517,2021,3,0.055616,0.026753,0.533219,0.064117,0.150788
SH.600518,2021,3,0.0,0.566971,1.362191,-1.635526,-0.006901
SH.600519,2021,3,0.22204,0.103883,0.195313,0.174441,0.443304
SH.600520,2021,3,-0.008649,0.826206,0.48844,0.049316,-0.151424
SH.600521,2021,3,0.088592,-0.330265,0.528023,0.09959,0.398497
SH.600522,2021,3,0.020678,-0.67912,0.481289,0.05141,0.180467
SH.600523,2021,3,0.048668,0.259654,0.161945,0.042314,0.197986
SH.600525,2021,3,-0.005869,-1.128049,0.653479,-0.031052,0.129391
SH.600526,2021,3,0.017922,2.223203,0.705405,0.028347,0.110201
SH.600527,2021,3,0.02877,-0.66551,0.070334,-0.032286,0.097821
SH.600528,2021,3,0.06748,0.053082,0.519927,0.135213,0.074718
SH.600529,2021,3,0.106672,0.133543,0.254385,0.108166,0.170937
SH.600530,2021,3,0.028015,-0.521965,0.343921,0.084875,-0.005811
SH.600531,2021,3,0.07672,0.217135,0.727485,0.084907,0.109014
SH.600533,2021,3,0.081978,0.227692,0.795763,0.087441,0.14077
SH.600535,2021,3,0.118992,0.337082,0.173475,0.103964,-0.366988
SH.600536,2021,3,-0.220447,0.269826,0.763443,0.09833,0.868499
SH.600537,2021,3,-0.07415,-44.762857,0.571104,-0.189002,0.162947
SH.600538,2021,3,0.008874,2.56636,0.138226,0.428307,0.515337
SH.600539,2021,3,0.025334,2.592822,0.21925,0.039051,1.142795
SH.600540,2021,3,0.008696,1.6118,0.605803,0.008372,-0.018813
SH.600543,2021,3,-0.023781,-2.080292,0.08734,-0.016195,-0.472855
SH.600545,2021,3,-0.072951,-1.222919,0.67247,-0.197077,0.269522
SH.600546,2021,3,0.176659,2.06692,0.714456,0.172805,0.111806
SH.600547,2021,3,-0.043108,-1.627433,0.560525,0.19935,0.081081
SH.600548,2021,3,0.082066,2.127092,0.530829,0.332754,0.002054
SH.600549,2021,3,0.121456,1.299033,0.592854,0.188112,0.266049
SH.600550,2021,3,0.021904,0.188932,0.860057,0.0258,-0.15468
SH.600551,2021,3,0.058995,0.759103,0.321832,0.05454,0.159742
SH.600552,2021,3,0.055444,0.849097,0.625045,0.064493,-0.001922
SH.600556,2021,3,0.074685,-0.012029,0.223667,0.0831,0.220043
SH.600557,2021,3,0.049549,0.084478,0.241572,0.024344,-0.198422
SH.600558,2021,3,0.035286,0.468386,0.276454,0.045542,0.048101
SH.600559,2021,3,0.070831,0.063906,0.52685,0.056723,0.346116
SH.600560,2021,3,0.042679,0.05763,0.579488,0.03384,0.233225
SH.600561,2021,3,0.012089,1.052258,0.7373,-0.081875,-0.151114
SH.600562,2021,3,0.059654,0.039647,0.460127,0.07979,0.065387
SH.600563,2021,3,0.182324,0.495342,0.237127,0.165105,0.652738
SH.600566,2021,3,0.154811,0.325093,0.242456,0.164372,0.078318
SH.600567,2021,3,0.081247,0.37427,0.63774,0.091579,0.079114
SH.600568,2021,3,-0.016868,-0.624106,0.161779,0.024873,-0.070478
SH.600569,2021,3,0.098978,85.273166,0.741739,0.110404,0.161872
SH.600570,2021,3,0.151568,0.565206,0.506767,0.167025,0.277244
SH.600571,2021,3,0.230342,6.707513,0.20008,0.364229,-0.162803
SH.600572,2021,3,0.041747,-0.524642,0.36817,0.029208,-0.278
SH.600573,2021,3,0.034532,0.061292,0.12033,0.019342,0.088519
SH.600575,2021,3,0.038572,-0.134111,0.393801,0.018743,0.15782
SH.600576,2021,3,0.013562,-0.275286,0.13521,0.034729,0.459439
SH.600577,2021,3,0.102318,0.372248,0.539512,0.199291,0.853546
SH.600578,2021,3,-0.066074,-2.274029,0.649099,-0.095815,0.068655
SH.600579,2021,3,-0.043433,-0.121423,0.697536,-0.076378,0.001862
SH.600580,2021,3,0.085692,0.076446,0.610669,0.078395,0.076859
SH.600581,2021,3,0.396773,6.367437,0.751336,0.511588,0.176389
SH.600582,2021,3,0.062386,0.329661,0.424021,0.060952,0.092608
SH.600583,2021,3,0.024133,5.810081,0.322207,0.013942,0.037155
SH.600584,2021,3,0.125674,1.766154,0.454205,0.536224,-0.16162
SH.600585,2021,3,0.133885,-0.103667,0.154797,0.139406,-0.159761
SH.600586,2021,3,0.253571,5.53097,0.476965,0.292618,-0.020367
SH.600587,2021,3,0.095748,0.937171,0.553575,0.091799,-0.051587
SH.600588,2021,3,0.017985,2.205846,0.564465,0.026137,0.134532
SH.600589,2021,3,-0.027822,-2.604799,0.636048,-0.616909,-0.093377
SH.600590,2021,3,0.115294,2.379275,0.633401,0.048943,0.016888
