ts_code,symbol,name,area,industry,market,cnspell,list_date,act_name,act_ent_type,list_status
600819.SH,600819,耀皮玻璃,上海,玻璃,主板,YPBL,19940128,上海市国有资产监督管理委员会,地方国有企业,L
600820.SH,600820,隧道股份,上海,建筑工程,主板,SDGF,19940128,上海市国有资产监督管理委员会,地方国有企业,L
600821.SH,600821,金开新能,天津,新型电力,主板,JKXN,19940128,天津市人民政府国有资产监督管理委员会,地方国有企业,L
600822.SH,600822,上海物贸,上海,汽车服务,主板,SHWM,19940204,上海市国有资产监督管理委员会,地方国有企业,L
600824.SH,600824,益民集团,上海,百货,主板,YMJT,19940204,上海市黄浦区国有资产监督管理委员会(上海市黄浦区集体资产监督管理委员会),地方国有企业,L
600825.SH,600825,新华传媒,上海,出版业,主板,XHCM,19940204,上海市国有资产监督管理委员会,地方国有企业,L
600826.SH,600826,兰生股份,上海,文教休闲,主板,LSGF,19940204,上海市国有资产监督管理委员会,地方国有企业,L
600827.SH,600827,百联股份,上海,超市连锁,主板,BLGF,19940204,上海市国有资产监督管理委员会,地方国有企业,L
600828.SH,600828,茂业商业,四川,百货,主板,MYSY,19940224,黄茂如,外资,L
600829.SH,600829,人民同泰,黑龙江,医药商业,主板,RMTT,19940224,无实际控制人,其他,L
600830.SH,600830,香溢融通,浙江,多元金融,主板,XYRT,19940224,中国烟草总公司,中央企业,L
600831.SH,600831,广电网络,陕西,影视音像,主板,GDWL,19940224,中共陕西省委宣传部,地方国有企业,L
600833.SH,600833,第一医药,上海,医药商业,主板,DYYY,19940224,上海市国有资产监督管理委员会,地方国有企业,L
600834.SH,600834,申通地铁,上海,公共交通,主板,STDT,19940224,上海市国有资产监督管理委员会,地方国有企业,L
600835.SH,600835,上海机电,上海,运输设备,主板,SHJD,19940224,上海市国有资产监督管理委员会,地方国有企业,L
600838.SH,600838,上海九百,上海,百货,主板,SHJB,19940224,上海市静安区国有资产监督管理委员会(上海市静安区集体资产监督管理委员会),地方国有企业,L
600839.SH,600839,四川长虹,四川,家用电器,主板,SCCH,19940311,绵阳市国有资产监督管理委员会,地方国有企业,L
600841.SH,600841,动力新科,上海,汽车配件,主板,DLXK,19940311,上海市国有资产监督管理委员会,地方国有企业,L
600843.SH,600843,上工申贝,上海,纺织机械,主板,SGSB,19940311,无实际控制人,其他,L
600844.SH,600844,金煤科技,内蒙,化工原料,主板,JMKJ,19940311,于泽国,民营企业,L
600845.SH,600845,宝信软件,上海,软件服务,主板,BXRJ,19940311,国务院国有资产监督管理委员会,中央企业,L
600846.SH,600846,同济科技,上海,建筑工程,主板,TJKJ,19940311,上海市杨浦区人民政府国有资产监督管理委员会,地方国有企业,L
600847.SH,600847,万里股份,重庆,电气设备,主板,WLGF,19940324,莫天全,民营企业,L
600848.SH,600848,上海临港,上海,园区开发,主板,SHLG,19940324,上海市国有资产监督管理委员会,地方国有企业,L
601607.SH,601607,上海医药,上海,医药商业,主板,SHYY,19940324,上海市国有资产监督管理委员会,地方国有企业,L
600850.SH,600850,电科数字,上海,软件服务,主板,DKSZ,19940324,国务院国有资产监督管理委员会,中央企业,L
600851.SH,600851,海欣股份,上海,化学制药,主板,HXGF,19940404,无实际控制人,其他,L
600853.SH,600853,龙建股份,黑龙江,建筑工程,主板,LJGF,19940404,黑龙江省人民政府国有资产监督管理委员会,地方国有企业,L
600854.SH,600854,春兰股份,江苏,家用电器,主板,CLGF,19940425,春兰(集团)公司,集体企业,L
600855.SH,600855,航天长峰,北京,专用机械,主板,HTCF,19940425,国务院国有资产监督管理委员会,中央企业,L
600857.SH,600857,宁波中百,浙江,百货,主板,NBZB,19940425,卢斯侃,民营企业,L
600858.SH,600858,银座股份,山东,百货,主板,YZGF,19940506,山东省人民政府国有资产监督管理委员会,地方国有企业,L
600859.SH,600859,王府井,北京,百货,主板,WFJ,19940506,北京市人民政府国有资产监督管理委员会,地方国有企业,L
600860.SH,600860,京城股份,北京,专用机械,主板,JCGF,19940506,北京市人民政府国有资产监督管理委员会,地方国有企业,L
600861.SH,600861,北京人力,北京,文教休闲,主板,BJRL,19940520,北京市人民政府国有资产监督管理委员会,地方国有企业,L
600862.SH,600862,中航高科,江苏,航空,主板,ZHGK,19940520,中国航空工业集团有限公司,中央企业,L
600863.SH,600863,内蒙华电,内蒙,火力发电,主板,NMHD,19940520,国务院国有资产监督管理委员会,中央企业,L
600864.SH,600864,哈投股份,黑龙江,证券,主板,HTGF,19940809,哈尔滨市人民政府国有资产监督管理委员会,地方国有企业,L
600865.SH,600865,百大集团,浙江,百货,主板,BDJT,19940809,陈夏鑫,民营企业,L
600866.SH,600866,星湖科技,广东,饲料,主板,XHKJ,19940818,广东省人民政府,地方国有企业,L
600867.SH,600867,通化东宝,吉林,生物制药,主板,THDB,19940824,李一奎,民营企业,L
600868.SH,600868,梅雁吉祥,广东,水力发电,主板,MYJX,19940912,无实际控制人,其他,L
600869.SH,600869,远东股份,青海,电气设备,主板,YDGF,19950206,蒋锡培,民营企业,L
600871.SH,600871,石化油服,北京,石油开采,主板,SHYF,19950411,国务院国有资产监督管理委员会,中央企业,L
600872.SH,600872,中炬高新,广东,食品,主板,ZJGX,19950124,无实际控制人,其他,L
600873.SH,600873,梅花生物,西藏,食品,主板,MHSW,19950217,孟庆山,民营企业,L
600874.SH,600874,创业环保,天津,环境保护,主板,CYHB,19950630,天津市人民政府国有资产监督管理委员会,地方国有企业,L
600875.SH,600875,东方电气,四川,电气设备,主板,DFDQ,19951010,国务院国有资产监督管理委员会,中央企业,L
600876.SH,600876,凯盛新能,河南,玻璃,主板,KSXN,19951031,国务院国有资产监督管理委员会,中央企业,L
600877.SH,600877,电科芯片,重庆,半导体,主板,DKXP,19951013,国务院国有资产监督管理委员会,中央企业,L
600879.SH,600879,航天电子,湖北,航空,主板,HTDZ,19951115,国务院国有资产监督管理委员会,中央企业,L
600880.SH,600880,博瑞传播,四川,广告包装,主板,BRCB,19951115,成都市国有资产监督管理委员会,地方国有企业,L
600881.SH,600881,亚泰集团,吉林,综合类,主板,YTJT,19951115,长春市人民政府国有资产监督管理委员会,地方国有企业,L
600882.SH,600882,妙可蓝多,上海,乳制品,主板,MKLD,19951206,无实际控制人,其他,L
600883.SH,600883,博闻科技,云南,种植业,主板,BWKJ,19951208,王绥义,民营企业,L
600884.SH,600884,杉杉股份,浙江,电气设备,主板,SSGF,19960130,郑永刚,民营企业,L
600885.SH,600885,宏发股份,湖北,电气设备,主板,HFGF,19960205,郭满金,民营企业,L
600886.SH,600886,国投电力,北京,水力发电,主板,GTDL,19960118,国务院国有资产监督管理委员会,中央企业,L
600887.SH,600887,伊利股份,内蒙,乳制品,主板,YLGF,19960312,无实际控制人,其他,L
600888.SH,600888,新疆众和,新疆,铝,主板,XJZH,19960215,张新,民营企业,L
600889.SH,600889,南京化纤,江苏,化纤,主板,NJHX,19960308,南京市人民政府国有资产监督管理委员会,地方国有企业,L
600892.SH,600892,*ST大晟,深圳,互联网,主板,*STDS,19960315,唐山市人民政府国有资产监督管理委员会,地方国有企业,L
600893.SH,600893,航发动力,陕西,航空,主板,HFDL,19960408,中国航空发动机集团有限公司,中央企业,L
600894.SH,600894,广日股份,广东,运输设备,主板,GRGF,19960328,广州市人民政府国有资产监督管理委员会,地方国有企业,L
600895.SH,600895,张江高科,上海,园区开发,主板,ZJGK,19960422,上海市浦东新区国有资产监督管理委员会,地方国有企业,L
600897.SH,600897,厦门空港,福建,机场,主板,XMKG,19960531,厦门市人民政府国有资产监督管理委员会,地方国有企业,L
600900.SH,600900,长江电力,北京,水力发电,主板,CJDL,20031118,国务院国有资产监督管理委员会,中央企业,L
600960.SH,600960,渤海汽车,山东,汽车配件,主板,BHQC,20040407,北京市人民政府国有资产监督管理委员会,地方国有企业,L
600963.SH,600963,岳阳林纸,湖南,造纸,主板,YYLZ,20040525,国务院国有资产监督管理委员会,中央企业,L
600966.SH,600966,博汇纸业,山东,造纸,主板,BHZY,20040608,黄志源,外资,L
600967.SH,600967,内蒙一机,内蒙,运输设备,主板,NMYJ,20040518,国务院国有资产监督管理委员会,中央企业,L
600969.SH,600969,郴电国际,湖南,水力发电,主板,CDGJ,20040408,郴州市人民政府国有资产监督管理委员会,地方国有企业,L
600975.SH,600975,新五丰,湖南,农业综合,主板,XWF,20040609,湖南省人民政府国有资产监督管理委员会,地方国有企业,L
600976.SH,600976,健民集团,湖北,中成药,主板,JMJT,20040419,汪力成,民营企业,L
600980.SH,600980,北矿科技,北京,专用机械,主板,BKKJ,20040512,国务院国有资产监督管理委员会,中央企业,L
600985.SH,600985,淮北矿业,安徽,煤炭开采,主板,HBKY,20040428,安徽省人民政府国有资产监督管理委员会,地方国有企业,L
600986.SH,600986,浙文互联,浙江,互联网,主板,ZWHL,20040426,浙江省财政厅,地方国有企业,L
600988.SH,600988,赤峰黄金,内蒙,黄金,主板,CFHJ,20040414,李金阳,民营企业,L
600990.SH,600990,四创电子,安徽,通信设备,主板,SCDZ,20040510,国务院国有资产监督管理委员会,中央企业,L
600992.SH,600992,贵绳股份,贵州,钢加工,主板,GSGF,20040514,贵州省人民政府国有资产监督管理委员会,地方国有企业,L
600993.SH,600993,马应龙,湖北,中成药,主板,MYL,20040517,无实际控制人,其他,L
600995.SH,600995,南网储能,云南,水力发电,主板,NWCN,20040615,国务院国有资产监督管理委员会,中央企业,L
600997.SH,600997,开滦股份,河北,焦炭加工,主板,KLGF,20040602,河北省人民政府国有资产监督管理委员会,地方国有企业,L
002017.SZ,002017,东信和平,广东,通信设备,主板,DXHP,20040713,国务院国有资产监督管理委员会,中央企业,L
002003.SZ,002003,伟星股份,浙江,服饰,主板,WXGF,20040625,章卡鹏,民营企业,L
002004.SZ,002004,华邦健康,重庆,农药化肥,主板,HBJK,20040625,张松山,民营企业,L
002005.SZ,002005,ST德豪,安徽,家用电器,主板,STDH,20040625,无实际控制人,其他,L
002006.SZ,002006,精工科技,浙江,专用机械,主板,JGKJ,20040625,方朝阳,民营企业,L
002007.SZ,002007,华兰生物,河南,生物制药,主板,HLSW,20040625,安康,民营企业,L
002008.SZ,002008,大族激光,深圳,专用机械,主板,DZJG,20040625,高云峰,外资,L
002009.SZ,002009,天奇股份,江苏,工程机械,主板,TQGF,20040629,黄伟兴,民营企业,L
002010.SZ,002010,传化智联,浙江,仓储物流,主板,CHZL,20040629,徐冠巨,民营企业,L
002011.SZ,002011,盾安环境,浙江,家用电器,主板,DAHJ,20040705,无实际控制人,其他,L
002012.SZ,002012,凯恩股份,浙江,造纸,主板,KEGF,20040705,解直锟,民营企业,L
002014.SZ,002014,永新股份,安徽,塑料,主板,YXGF,20040708,黄山市供销合作联合社,集体企业,L
002015.SZ,002015,协鑫能科,江苏,新型电力,主板,XXNK,20040708,朱共山,外资,L
002016.SZ,002016,世荣兆业,广东,区域地产,主板,SRZY,20040708,珠海市人民政府国有资产监督管理委员会,地方国有企业,L
002019.SZ,002019,亿帆医药,浙江,化学制药,主板,YFYY,20040713,程先锋,民营企业,L
002020.SZ,002020,京新药业,浙江,化学制药,主板,JXYY,20040715,吕钢,民营企业,L
002021.SZ,002021,中捷资源,浙江,纺织机械,主板,ZJZY,20040715,无实际控制人,其他,L
002022.SZ,002022,科华生物,上海,医疗保健,主板,KHSW,20040721,彭年才,民营企业,L
002023.SZ,002023,海特高新,四川,航空,主板,HTGX,20040721,李飚,民营企业,L
002024.SZ,002024,ST易购,江苏,电器连锁,主板,STYG,20040721,无实际控制人,其他,L
002025.SZ,002025,航天电器,贵州,元器件,主板,HTDQ,20040726,国务院国有资产监督管理委员会,中央企业,L
002026.SZ,002026,山东威达,山东,机械基件,主板,SDWD,20040727,杨明燕,民营企业,L
002027.SZ,002027,分众传媒,上海,广告包装,主板,FZCM,20040804,江南春,外资,L
002028.SZ,002028,思源电气,上海,电气设备,主板,SYDQ,20040805,董增平,民营企业,L
002029.SZ,002029,七匹狼,福建,服饰,主板,QPL,20040806,周永伟,民营企业,L
002030.SZ,002030,达安基因,广东,医疗保健,主板,DAJY,20040809,广州市人民政府,地方国有企业,L
002031.SZ,002031,巨轮智能,广东,汽车配件,主板,JLZN,20040816,吴潮忠,民营企业,L
002032.SZ,002032,苏泊尔,浙江,家用电器,主板,SBE,20040817,SEB SA,外资,L
002033.SZ,002033,丽江股份,云南,旅游景点,主板,LJGF,20040825,张松山,民营企业,L
002034.SZ,002034,旺能环境,浙江,环境保护,主板,WNHJ,20040826,单建明,民营企业,L
002035.SZ,002035,华帝股份,广东,家用电器,主板,HDGF,20040901,潘叶江,民营企业,L
002036.SZ,002036,联创电子,江西,元器件,主板,LCDZ,20040903,韩盛龙,民营企业,L
002037.SZ,002037,保利联合,贵州,化工原料,主板,BLLH,20040908,国务院国有资产监督管理委员会,中央企业,L
002038.SZ,002038,双鹭药业,北京,生物制药,主板,SLYY,20040909,徐明波,民营企业,L
600022.SH,600022,山东钢铁,山东,普钢,主板,SDGT,20040629,山东省人民政府国有资产监督管理委员会,地方国有企业,L
600143.SH,600143,金发科技,广东,塑料,主板,JFKJ,20040623,袁志敏,民营企业,L
600482.SH,600482,中国动力,河北,船舶,主板,ZGDL,20040714,国务院国有资产监督管理委员会,中央企业,L
600961.SH,600961,株冶集团,湖南,铅锌,主板,ZYJT,20040830,国务院国有资产监督管理委员会,中央企业,L
600962.SH,600962,国投中鲁,北京,软饮料,主板,GTZL,20040622,国务院国有资产监督管理委员会,中央企业,L
600965.SH,600965,福成股份,河北,农业综合,主板,FCGF,20040713,李高生,民营企业,L
600971.SH,600971,恒源煤电,安徽,煤炭开采,主板,HYMD,20040817,安徽省人民政府国有资产监督管理委员会,地方国有企业,L
600973.SH,600973,宝胜股份,江苏,电气设备,主板,BSGF,20040802,中国航空工业集团有限公司,中央企业,L
600979.SH,600979,广安爱众,四川,水力发电,主板,GAAZ,20040906,广安市广安区人民政府,地方国有企业,L
600981.SH,600981,苏豪汇鸿,江苏,商贸代理,主板,SHHH,20040630,江苏省政府国有资产监督管理委员会,地方国有企业,L
600982.SH,600982,宁波能源,浙江,供气供热,主板,NBNY,20040706,宁波市人民政府国有资产监督管理委员会,地方国有企业,L
